id,title,abstract,categories,authors,year,url,doi,journal_ref,primary_category,update_date
708.149,Nonequilibrium Opinion Spreading on 2D Small-World Networks,"Irreversible opinion spreading phenomena are studied on small-world networks generated from 2D regular lattices by means of the magnetic Eden model, a nonequilibrium kinetic model for the growth of binary mixtures in contact with a thermal bath. In this model, the opinion or decision of an individual is affected by those of their acquaintances, but opinion changes (analogous to spin flips in an Ising-like model) are not allowed. Particularly, we focus on aspects inherent to the underlying 2D nature of the substrate, such as domain growth and cluster size distributions. Larger shortcut fractions are observed to favor long-range ordering connections between distant clusters across the network, while the temperature is shown to drive the system across an order-disorder transition, in agreement with previous investigations on related equilibrium spin systems. Furthermore, the extrapolated phase diagram, as well as the correlation length critical exponent, are determined by means of standard finite-size scaling procedures.",physics.soc-ph cond-mat.dis-nn cond-mat.stat-mech physics.comp-ph,Juli\'an Candia,2024,https://arxiv.org/abs/0708.1490,10.1088/1742-5468/2007/09/P09001,J. Stat. Mech. (2007) P09001,physics.soc-ph,
708.1503,Defensive forecasting for optimal prediction with expert advice,"The method of defensive forecasting is applied to the problem of prediction with expert advice for binary outcomes. It turns out that defensive forecasting is not only competitive with the Aggregating Algorithm but also handles the case of ""second-guessing"" experts, whose advice depends on the learner's prediction; this paper assumes that the dependence on the learner's prediction is continuous.",cs.LG,Vladimir Vovk,2024,https://arxiv.org/abs/0708.1503,,,cs.LG,
708.1527,A Data-Parallel Version of Aleph,"This is to present work on modifying the Aleph ILP system so that it evaluates the hypothesised clauses in parallel by distributing the data-set among the nodes of a parallel or distributed machine. The paper briefly discusses MPI, the interface used to access message- passing libraries for parallel computers and clusters. It then proceeds to describe an extension of YAP Prolog with an MPI interface and an implementation of data-parallel clause evaluation for Aleph through this interface. The paper concludes by testing the data-parallel Aleph on artificially constructed data-sets.",cs.AI cs.DC,Stasinos Konstantopoulos,2024,https://arxiv.org/abs/0708.1527,,,cs.AI,
708.158,Optimal Causal Inference: Estimating Stored Information and   Approximating Causal Architecture,"We introduce an approach to inferring the causal architecture of stochastic dynamical systems that extends rate distortion theory to use causal shielding---a natural principle of learning. We study two distinct cases of causal inference: optimal causal filtering and optimal causal estimation.   Filtering corresponds to the ideal case in which the probability distribution of measurement sequences is known, giving a principled method to approximate a system's causal structure at a desired level of representation. We show that, in the limit in which a model complexity constraint is relaxed, filtering finds the exact causal architecture of a stochastic dynamical system, known as the causal-state partition. From this, one can estimate the amount of historical information the process stores. More generally, causal filtering finds a graded model-complexity hierarchy of approximations to the causal architecture. Abrupt changes in the hierarchy, as a function of approximation, capture distinct scales of structural organization.   For nonideal cases with finite data, we show how the correct number of underlying causal states can be found by optimal causal estimation. A previously derived model complexity control term allows us to correct for the effect of statistical fluctuations in probability estimates and thereby avoid over-fitting.",cs.IT cond-mat.stat-mech cs.LG math.IT math.ST stat.TH,"Susanne Still, James P. Crutchfield, Christopher J. Ellison",2024,https://arxiv.org/abs/0708.1580,,,cs.IT,
708.1593,Updating Probabilities with Data and Moments,"We use the method of Maximum (relative) Entropy to process information in the form of observed data and moment constraints. The generic ""canonical"" form of the posterior distribution for the problem of simultaneous updating with data and moments is obtained. We discuss the general problem of non-commuting constraints, when they should be processed sequentially and when simultaneously. As an illustration, the multinomial example of die tosses is solved in detail for two superficially similar but actually very different problems.",physics.data-an cs.IT math.IT math.ST physics.comp-ph physics.pop-ph stat.AP stat.CO stat.ME stat.TH,Adom Giffin and Ariel Caticha,2024,https://arxiv.org/abs/0708.1593,10.1063/1.2821302,,physics.data-an,
708.1733,A distance based test on random trees,"In this paper, we address the question of comparison between populations of trees. We study an statistical test based on the distance between empirical mean trees, as an analog of the two sample z statistic for comparing two means. Despite its simplicity, we can report that the test is quite powerful to separate distributions with different means but it does not distinguish between different populations with the same mean, a more complicated test should be applied in that setting. The performance of the test is studied via simulations on Galton-Watson branching processes. We also show an application to a real data problem in genomics.",math.ST stat.TH,"Ana Georgina Flesia, Ricardo Fraiman",2024,https://arxiv.org/abs/0708.1733,,,math.ST,
708.1777,Electronic Ground State of Higher Acenes,"We examine the electronic ground state of acenes with different number of fused benzene rings (up to 40) by using first principles density functional theory. Their properties are compared with those of infinite polyacene. We find that the ground state of acenes that consist of more than seven fused benzene rings is an antiferromagnetic (in other words, open-shell singlet) state, and we show that this singlet is not necessarily a diradical, because the spatially separated magnetizations for the spin-up and spin-down electrons increase with the size of the acene. For example, our results indicate that there are about four spin-up electrons localized at one zigzag edge of 20-acene. The reason that both acenes and polyacene have the antiferromagnetic ground state is due to the zigzag-shaped boundaries, which cause pi-electrons to localize and form spin orders at the edges. Both wider graphene ribbons and large rectangular-shaped polycyclic aromatic hydrocarbons have been shown to share this antiferromagnetic ground state. Therefore, we demonstrate that the pi-electronic structure of higher acenes and ployacene are still dictated by the zigzag edges, and our results provide a consistent description of their electronic ground state.",physics.chem-ph physics.comp-ph,"De-en Jiang, Sheng Dai",2024,https://arxiv.org/abs/0708.1777,10.1021/jp0765087,"J. Phys. Chem. A, 112, 332 (2008)",physics.chem-ph,
708.1802,Active elastic dimers: self-propulsion and current reversal on a   featureless track,"We present a Brownian inchworm model of a self-propelled elastic dimer in the absence of an external potential. Nonequilibrium noise together with a stretch-dependent damping form the propulsion mechanism. Our model connects three key nonequilibrium features -- position-velocity correlations, a nonzero mean internal force, and a drift velocity. Our analytical results, including striking current reversals, compare very well with numerical simulations. The model unifies the propulsion mechanisms of DNA helicases, polar rods on a vibrated surface, crawling keratocytes and Myosin VI. We suggest experimental realizations and tests of the model.",cond-mat.stat-mech cond-mat.soft q-bio.BM,"K. Vijay Kumar, Sriram Ramaswamy, Madan Rao",2024,https://arxiv.org/abs/0708.1802,,,cond-mat.stat-mech,
708.1815,Reducing variance in univariate smoothing,"A variance reduction technique in nonparametric smoothing is proposed: at each point of estimation, form a linear combination of a preliminary estimator evaluated at nearby points with the coefficients specified so that the asymptotic bias remains unchanged. The nearby points are chosen to maximize the variance reduction. We study in detail the case of univariate local linear regression. While the new estimator retains many advantages of the local linear estimator, it has appealing asymptotic relative efficiencies. Bandwidth selection rules are available by a simple constant factor adjustment of those for local linear estimation. A simulation study indicates that the finite sample relative efficiency often matches the asymptotic relative efficiency for moderate sample sizes. This technique is very general and has a wide range of applications.",math.ST stat.TH,"Ming-Yen Cheng, Liang Peng, Jyh-Shyang Wu",2024,https://arxiv.org/abs/0708.1815,10.1214/009053606000001398,"Annals of Statistics 2007, Vol. 35, No. 2, 522-542",math.ST,
708.182,Confidence sets for split points in decision trees,"We investigate the problem of finding confidence sets for split points in decision trees (CART). Our main results establish the asymptotic distribution of the least squares estimators and some associated residual sum of squares statistics in a binary decision tree approximation to a smooth regression curve. Cube-root asymptotics with nonnormal limit distributions are involved. We study various confidence sets for the split point, one calibrated using the subsampling bootstrap, and others calibrated using plug-in estimates of some nuisance parameters. The performance of the confidence sets is assessed in a simulation study. A motivation for developing such confidence sets comes from the problem of phosphorus pollution in the Everglades. Ecologists have suggested that split points provide a phosphorus threshold at which biological imbalance occurs, and the lower endpoint of the confidence set may be interpreted as a level that is protective of the ecosystem. This is illustrated using data from a Duke University Wetlands Center phosphorus dosing study in the Everglades.",math.ST stat.TH,"Moulinath Banerjee, Ian W. McKeague",2024,https://arxiv.org/abs/0708.1820,10.1214/009053606000001415,"Annals of Statistics 2007, Vol. 35, No. 2, 543-574",math.ST,
708.1838,Fast rates for support vector machines using Gaussian kernels,"For binary classification we establish learning rates up to the order of $n^{-1}$ for support vector machines (SVMs) with hinge loss and Gaussian RBF kernels. These rates are in terms of two assumptions on the considered distributions: Tsybakov's noise assumption to establish a small estimation error, and a new geometric noise condition which is used to bound the approximation error. Unlike previously proposed concepts for bounding the approximation error, the geometric noise assumption does not employ any smoothness assumption.",math.ST stat.ML stat.TH,"Ingo Steinwart, Clint Scovel",2024,https://arxiv.org/abs/0708.1838,10.1214/009053606000001226,"Annals of Statistics 2007, Vol. 35, No. 2, 575-607",math.ST,
708.1874,Point estimation with exponentially tilted empirical likelihood,"Parameters defined via general estimating equations (GEE) can be estimated by maximizing the empirical likelihood (EL). Newey and Smith [Econometrica 72 (2004) 219--255] have recently shown that this EL estimator exhibits desirable higher-order asymptotic properties, namely, that its $O(n^{-1})$ bias is small and that bias-corrected EL is higher-order efficient. Although EL possesses these properties when the model is correctly specified, this paper shows that, in the presence of model misspecification, EL may cease to be root n convergent when the functions defining the moment conditions are unbounded (even when their expectations are bounded). In contrast, the related exponential tilting (ET) estimator avoids this problem. This paper shows that the ET and EL estimators can be naturally combined to yield an estimator called exponentially tilted empirical likelihood (ETEL) exhibiting the same $O(n^{-1})$ bias and the same $O(n^{-2})$ variance as EL, while maintaining root n convergence under model misspecification.",math.ST q-fin.ST stat.TH,Susanne M. Schennach,2024,https://arxiv.org/abs/0708.1874,10.1214/009053606000001208,"Annals of Statistics 2007, Vol. 35, No. 2, 634-672",math.ST,
708.188,Cram\'{e}r-type large deviations for samples from a finite population,Cram\'{e}r-type large deviations for means of samples from a finite population are established under weak conditions. The results are comparable to results for the so-called self-normalized large deviation for independent random variables. Cram\'{e}r-type large deviations for the finite population Student $t$-statistic are also investigated.,math.ST stat.TH,"Zhishui Hu, John Robinson, Qiying Wang",2024,https://arxiv.org/abs/0708.1880,10.1214/009053606000001343,"Annals of Statistics 2007, Vol. 35, No. 2, 673-696",math.ST,
708.1885,Posterior convergence rates of Dirichlet mixtures at smooth densities,"We study the rates of convergence of the posterior distribution for Bayesian density estimation with Dirichlet mixtures of normal distributions as the prior. The true density is assumed to be twice continuously differentiable. The bandwidth is given a sequence of priors which is obtained by scaling a single prior by an appropriate order. In order to handle this problem, we derive a new general rate theorem by considering a countable covering of the parameter space whose prior probabilities satisfy a summability condition together with certain individual bounds on the Hellinger metric entropy. We apply this new general theorem on posterior convergence rates by computing bounds for Hellinger (bracketing) entropy numbers for the involved class of densities, the error in the approximation of a smooth density by normal mixtures and the concentration rate of the prior. The best obtainable rate of convergence of the posterior turns out to be equivalent to the well-known frequentist rate for integrated mean squared error $n^{-2/5}$ up to a logarithmic factor.",math.ST stat.TH,"Subhashis Ghosal, Aad van der Vaart",2024,https://arxiv.org/abs/0708.1885,10.1214/009053606000001271,"Annals of Statistics 2007, Vol. 35, No. 2, 697-723",math.ST,
708.189,On the design-consistency property of hierarchical Bayes estimators in   finite population sampling,"We obtain a limit of a hierarchical Bayes estimator of a finite population mean when the sample size is large. The limit is in the sense of ordinary calculus, where the sample observations are treated as fixed quantities. Our result suggests a simple way to correct the hierarchical Bayes estimator to achieve design-consistency, a well-known property in the traditional randomization approach to finite population sampling. We also suggest three different measures of uncertainty of our proposed estimator.",math.ST stat.TH,"P. Lahiri, Kanchan Mukherjee",2024,https://arxiv.org/abs/0708.1890,10.1214/009053606000001262,"Annals of Statistics 2007, Vol. 35, No. 2, 724-737",math.ST,
708.1892,On rates of convergence for posterior distributions in   infinite-dimensional models,"This paper introduces a new approach to the study of rates of convergence for posterior distributions. It is a natural extension of a recent approach to the study of Bayesian consistency. In particular, we improve on current rates of convergence for models including the mixture of Dirichlet process model and the random Bernstein polynomial model.",math.ST stat.TH,"Stephen G. Walker, Antonio Lijoi, Igor Pr\""unster",2024,https://arxiv.org/abs/0708.1892,10.1214/009053606000001361,"Annals of Statistics 2007, Vol. 35, No. 2, 738-746",math.ST,
708.1896,Resolvable designs with large blocks,"Resolvable designs with two blocks per replicate are studied from an optimality perspective. Because in practice the number of replicates is typically less than the number of treatments, arguments can be based on the dual of the information matrix and consequently given in terms of block concurrences. Equalizing block concurrences for given block sizes is often, but not always, the best strategy. Sufficient conditions are established for various strong optimalities and a detailed study of E-optimality is offered, including a characterization of the E-optimal class. Optimal designs are found to correspond to balanced arrays and an affine-like generalization.",math.ST stat.TH,"J. P. Morgan, Brian H. Reck",2024,https://arxiv.org/abs/0708.1896,10.1214/009053606000001253,"Annals of Statistics 2007, Vol. 35, No. 2, 747-771",math.ST,
708.1901,On the number of support points of maximin and Bayesian optimal designs,"We consider maximin and Bayesian $D$-optimal designs for nonlinear regression models. The maximin criterion requires the specification of a region for the nonlinear parameters in the model, while the Bayesian optimality criterion assumes that a prior for these parameters is available. On interval parameter spaces, it was observed empirically by many authors that an increase of uncertainty in the prior information (i.e., a larger range for the parameter space in the maximin criterion or a larger variance of the prior in the Bayesian criterion) yields a larger number of support points of the corresponding optimal designs. In this paper, we present analytic tools which are used to prove this phenomenon in concrete situations. The proposed methodology can be used to explain many empirically observed results in the literature. Moreover, it explains why maximin $D$-optimal designs are usually supported at more points than Bayesian $D$-optimal designs.",math.ST stat.TH,"Dietrich Braess, Holger Dette",2024,https://arxiv.org/abs/0708.1901,10.1214/009053606000001307,"Annals of Statistics 2007, Vol. 35, No. 2, 772-792",math.ST,
708.1908,Complete enumeration of two-Level orthogonal arrays of strength $d$ with   $d+2$ constraints,"Enumerating nonisomorphic orthogonal arrays is an important, yet very difficult, problem. Although orthogonal arrays with a specified set of parameters have been enumerated in a number of cases, general results are extremely rare. In this paper, we provide a complete solution to enumerating nonisomorphic two-level orthogonal arrays of strength $d$ with $d+2$ constraints for any $d$ and any run size $n=\lambda2^d$. Our results not only give the number of nonisomorphic orthogonal arrays for given $d$ and $n$, but also provide a systematic way of explicitly constructing these arrays. Our approach to the problem is to make use of the recently developed theory of $J$-characteristics for fractional factorial designs. Besides the general theoretical results, the paper presents some results from applications of the theory to orthogonal arrays of strength two, three and four.",math.ST stat.TH,"John Stufken, Boxin Tang",2024,https://arxiv.org/abs/0708.1908,10.1214/009053606000001325,"Annals of Statistics 2007, Vol. 35, No. 2, 793-814",math.ST,
708.1913,Uniformly root-$N$ consistent density estimators for weakly dependent   invertible linear processes,"Convergence rates of kernel density estimators for stationary time series are well studied. For invertible linear processes, we construct a new density estimator that converges, in the supremum norm, at the better, parametric, rate $n^{-1/2}$. Our estimator is a convolution of two different residual-based kernel estimators. We obtain in particular convergence rates for such residual-based kernel estimators; these results are of independent interest.",math.ST stat.TH,"Anton Schick, Wolfgang Wefelmeyer",2024,https://arxiv.org/abs/0708.1913,10.1214/009053606000001352,"Annals of Statistics 2007, Vol. 35, No. 2, 815-843",math.ST,
708.1928,Microtubule dynamics depart from wormlike chain model,"Thermal shape fluctuations of grafted microtubules were studied using high resolution particle tracking of attached fluorescent beads. First mode relaxation times were extracted from the mean square displacement in the transverse coordinate. For microtubules shorter than 10 um, the relaxation times were found to follow an L^2 dependence instead of L^4 as expected from the standard wormlike chain model. This length dependence is shown to result from a complex length dependence of the bending stiffness which can be understood as a result of the molecular architecture of microtubules. For microtubules shorter than 5 um, high drag coefficients indicate contributions from internal friction to the fluctuation dynamics.",q-bio.BM,"Katja M. Taute, Francesco Pampaloni, Erwin Frey and Ernst-Ludwig
  Florin",2024,https://arxiv.org/abs/0708.1928,10.1103/PhysRevLett.100.028102,"Physical Review Letters (2008), 100:028102.",q-bio.BM,
708.1929,Rank-based estimation for all-pass time series models,An autoregressive-moving average model in which all roots of the autoregressive polynomial are reciprocals of roots of the moving average polynomial and vice versa is called an all-pass time series model. All-pass models are useful for identifying and modeling noncausal and noninvertible autoregressive-moving average processes. We establish asymptotic normality and consistency for rank-based estimators of all-pass model parameters. The estimators are obtained by minimizing the rank-based residual dispersion function given by Jaeckel [Ann. Math. Statist. 43 (1972) 1449--1458]. These estimators can have the same asymptotic efficiency as maximum likelihood estimators and are robust. The behavior of the estimators for finite samples is studied via simulation and rank estimation is used in the deconvolution of a simulated water gun seismogram.,math.ST stat.TH,"Beth Andrews, Richard A. Davis, F. Jay Breidt",2024,https://arxiv.org/abs/0708.1929,10.1214/009053606000001316,"Annals of Statistics 2007, Vol. 35, No. 2, 844-869",math.ST,
708.1931,"Searching for targets on a model DNA: Effects of inter-segment hopping,   detachment and re-attachment","For most of the important processes in DNA metabolism, a protein has to reach a specific binding site on the DNA. The specific binding site may consist of just a few base pairs while the DNA is usually several millions of base pairs long. How does the protein search for the target site? What is the most efficient mechanism for a successful search? Motivated by these fundamental questions on intracellular biological processes, we have developed a model for searching a specific site on a model DNA by a single protein. We have made a comparative quantitative study of the efficiencies of sliding, inter-segmental hoppings and detachment/re-attachments of the particle during its search for the specific site on the DNA. We also introduce some new quantitative measures of {\it efficiency} of a search process by defining a relevant quantity, which can be measured in {\it in-vitro} experiments.",cond-mat.stat-mech q-bio.BM,Debanjan Chowdhury,2024,https://arxiv.org/abs/0708.1931,10.1142/S0129183109014023,"International Journal of Modern Physics C 20 (6), 817-830 (2009)",cond-mat.stat-mech,
708.1964,Solving the subset-sum problem with a light-based device,We propose a special computational device which uses light rays for solving the subset-sum problem. The device has a graph-like representation and the light is traversing it by following the routes given by the connections between nodes. The nodes are connected by arcs in a special way which lets us to generate all possible subsets of the given set. To each arc we assign either a number from the given set or a predefined constant. When the light is passing through an arc it is delayed by the amount of time indicated by the number placed in that arc. At the destination node we will check if there is a ray whose total delay is equal to the target value of the subset sum problem (plus some constants).,cs.AR cs.AI cs.DC,"Mihai Oltean, Oana Muntean",2024,https://arxiv.org/abs/0708.1964,10.1007/s11047-007-9059-3,"Natural Computing, Springer-Verlag, Vol 8, Issue 2, pp. 321-331,
  2009",cs.AR,
708.1965,Tail Asymptotics and Estimation for Elliptical Distributions,"Let (X,Y) be a bivariate elliptical random vector with associated random radius in the Gumbel max-domain of attraction. In this paper we obtain a second order asymptotic expansion of the joint survival probability P(X > x, Y> y) for x,y large. Further, based on the asymptotic bounds we discuss some aspects of the statistical modelling of joint survival probabilities and the survival conditional excess probability.",math.PR math.ST stat.TH,Enkelejd Hashorva,2024,https://arxiv.org/abs/0708.1965,,,math.PR,
708.1985,Relativistic ab initio study of forbidden transitions of singly ionized   Zinc using CCSD(T),"In this work, the {\it ab initio} calculations have been carried out to study the oscillator strengths corresponding to `forbidden transitions' of astrophysically important electromagnetic transitions of singly ionized zinc, Zn II. Many important electron correlations are considered to all-orders using the relativistic coupled-cluster theory. Calculated ionization potentials are compared with the experimental values, wherever available. To our knowledge, oscillator strengths of magnetic dipole and electric quardupole transitions are estimated for the first time. The transitions span in the range of ultraviolet, visible, and near infrared regions and are important for astrophysical observations.",physics.atom-ph physics.comp-ph,"Gopal Dixit, B. K. Sahoo, R. K. Chaudhuri and Sonjoy Majumder",2024,https://arxiv.org/abs/0708.1985,,,physics.atom-ph,
708.2083,Allosteric communication in Dihydrofolate Reductase: Signaling network   and pathways for closed to occluded transition and back,"E. Coli. dihydrofolate reductase (DHFR) undergoes conformational transitions between the closed (CS) and occluded (OS) states which, respectively, describe whether the active site is closed or occluded by the Met20 loop. A sequence-based approach is used to identify a network of residues that represents the allostery wiring diagram. We also use a self-organized polymer model to monitor the kinetics of the CS->OS and the reverse transitions. a sliding motion of Met20 loop is observed. The residues that facilitate the Met20 loop motion are part of the network of residues that transmit allosteric signals during the CS->OS transition.",q-bio.BM,"Jie Chen, Ruxandra I. Dima and D. Thirumalai",2024,https://arxiv.org/abs/0708.2083,,,q-bio.BM,
708.2121,Detection of an ancient principle and an elegant solution to the protein   classification problem,"This work is concerned with the development of a well-founded, theoretically justified, and least complicated metric for the classification of proteins with reference to enzymes. As the signature of an enzyme family, a catalytic domain is easily fingerprinted. Given that the classification problem has so far seemed intractable, a classification schema derived from the catalytic domain would be satisfying. Here I show that there exists a natural ab initio if nonobvious basis to theorize that the catalytic domain of an enzyme is uniquely informative about its regulation. This annotates its function. Based on this hypothesis, a method that correctly classifies potassium ion channels into their respective subfamilies is described. To put the principle on firmer ground, extra validation was sought and obtained through co-evolutionary analyses. The co-evolutionary analyses reveal a departure from the notion that potassium ion channel proteins are functionally modular. This finding is discussed in light of the prevailing notion of domain. These studies establish that significant co-evolution of the catalytic domain of a gene with its conjoint domain is a specialized, necessary process following fusion and swapping events in evolution. Instances of this discovery are likely to be found pervasive in protein science.",q-bio.GN q-bio.BM q-bio.QM,Ashok Palaniappan,2024,https://arxiv.org/abs/0708.2121,,,q-bio.GN,
708.2149,When do stepwise algorithms meet subset selection criteria?,"Recent results in homotopy and solution paths demonstrate that certain well-designed greedy algorithms, with a range of values of the algorithmic parameter, can provide solution paths to a sequence of convex optimization problems. On the other hand, in regression many existing criteria in subset selection (including $C_p$, AIC, BIC, MDL, RIC, etc.) involve optimizing an objective function that contains a counting measure. The two optimization problems are formulated as (P1) and (P0) in the present paper. The latter is generally combinatoric and has been proven to be NP-hard. We study the conditions under which the two optimization problems have common solutions. Hence, in these situations a stepwise algorithm can be used to solve the seemingly unsolvable problem. Our main result is motivated by recent work in sparse representation, while two others emerge from different angles: a direct analysis of sufficiency and necessity and a condition on the mostly correlated covariates. An extreme example connected with least angle regression is of independent interest.",math.ST stat.TH,"Xiaoming Huo, Xuelei (Sherry) Ni",2024,https://arxiv.org/abs/0708.2149,10.1214/009053606000001334,"Annals of Statistics 2007, Vol. 35, No. 2, 870-887",math.ST,
708.215,Local partial likelihood estimation in proportional hazards regression,"Fan, Gijbels and King [Ann. Statist. 25 (1997) 1661--1690] considered the estimation of the risk function $\psi (x)$ in the proportional hazards model. Their proposed estimator is based on integrating the estimated derivative function obtained through a local version of the partial likelihood. They proved the large sample properties of the derivative function, but the large sample properties of the estimator for the risk function itself were not established. In this paper, we consider direct estimation of the relative risk function $\psi (x_2)-\psi (x_1)$ for any location normalization point $x_1$. The main novelty in our approach is that we select observations in shrinking neighborhoods of both $x_1$ and $x_2$ when constructing a local version of the partial likelihood, whereas Fan, Gijbels and King [Ann. Statist. 25 (1997) 1661--1690] only concentrated on a single neighborhood, resulting in the cancellation of the risk function in the local likelihood function. The asymptotic properties of our estimator are rigorously established and the variance of the estimator is easily estimated. The idea behind our approach is extended to estimate the differences between groups. A simulation study is carried out.",math.ST stat.TH,"Songnian Chen, Lingzhi Zhou",2024,https://arxiv.org/abs/0708.2150,10.1214/009053606000001299,"Annals of Statistics 2007, Vol. 35, No. 2, 888-916",math.ST,
708.2153,Estimating the number of classes,"Estimating the unknown number of classes in a population has numerous important applications. In a Poisson mixture model, the problem is reduced to estimating the odds that a class is undetected in a sample. The discontinuity of the odds prevents the existence of locally unbiased and informative estimators and restricts confidence intervals to be one-sided. Confidence intervals for the number of classes are also necessarily one-sided. A sequence of lower bounds to the odds is developed and used to define pseudo maximum likelihood estimators for the number of classes.",math.ST stat.TH,"Chang Xuan Mao, Bruce G. Lindsay",2024,https://arxiv.org/abs/0708.2153,10.1214/009053606000001280,"Annals of Statistics 2007, Vol. 35, No. 2, 917-930",math.ST,
708.2177,Likelihood based inference for monotone response models,"The behavior of maximum likelihood estimates (MLEs) and the likelihood ratio statistic in a family of problems involving pointwise nonparametric estimation of a monotone function is studied. This class of problems differs radically from the usual parametric or semiparametric situations in that the MLE of the monotone function at a point converges to the truth at rate $n^{1/3}$ (slower than the usual $\sqrt{n}$ rate) with a non-Gaussian limit distribution. A framework for likelihood based estimation of monotone functions is developed and limit theorems describing the behavior of the MLEs and the likelihood ratio statistic are established. In particular, the likelihood ratio statistic is found to be asymptotically pivotal with a limit distribution that is no longer $\chi^2$ but can be explicitly characterized in terms of a functional of Brownian motion. Applications of the main results are presented and potential extensions discussed.",math.ST stat.TH,Moulinath Banerjee,2024,https://arxiv.org/abs/0708.2177,10.1214/009053606000001578,"Annals of Statistics 2007, Vol. 35, No. 3, 931-956",math.ST,
708.218,A nonparametric approach to the estimation of lengths and surface areas,"The Minkowski content $L_0(G)$ of a body $G\subset{\mathbb{R}}^d$ represents the boundary length (for $d=2$) or the surface area (for $d=3$) of $G$. A method for estimating $L_0(G)$ is proposed. It relies on a nonparametric estimator based on the information provided by a random sample (taken on a rectangle containing $G$) in which we are able to identify whether every point is inside or outside $G$. Some theoretical properties concerning strong consistency, $L_1$-error and convergence rates are obtained. A practical application to a problem of image analysis in cardiology is discussed in some detail. A brief simulation study is provided.",math.ST stat.TH,"Antonio Cuevas, Ricardo Fraiman, Alberto Rodr\'iguez-Casal",2024,https://arxiv.org/abs/0708.2180,10.1214/009053606000001532,"Annals of Statistics 2007, Vol. 35, No. 3, 1031-1051",math.ST,
708.2184,Monte Carlo likelihood inference for missing data models,"We describe a Monte Carlo method to approximate the maximum likelihood estimate (MLE), when there are missing data and the observed data likelihood is not available in closed form. This method uses simulated missing data that are independent and identically distributed and independent of the observed data. Our Monte Carlo approximation to the MLE is a consistent and asymptotically normal estimate of the minimizer $\theta^*$ of the Kullback--Leibler information, as both Monte Carlo and observed data sample sizes go to infinity simultaneously. Plug-in estimates of the asymptotic variance are provided for constructing confidence regions for $\theta^*$. We give Logit--Normal generalized linear mixed model examples, calculated using an R package.",math.ST stat.TH,"Yun Ju Sung, Charles J. Geyer",2024,https://arxiv.org/abs/0708.2184,10.1214/009053606000001389,"Annals of Statistics 2007, Vol. 35, No. 3, 990-1011",math.ST,
708.2197,Piecewise linear regularized solution paths,"We consider the generic regularized optimization problem $\hat{\mathsf{\beta}}(\lambda)=\arg \min_{\beta}L({\sf{y}},X{\sf{\beta}})+\lambda J({\sf{\beta}})$. Efron, Hastie, Johnstone and Tibshirani [Ann. Statist. 32 (2004) 407--499] have shown that for the LASSO--that is, if $L$ is squared error loss and $J(\beta)=\|\beta\|_1$ is the $\ell_1$ norm of $\beta$--the optimal coefficient path is piecewise linear, that is, $\partial \hat{\beta}(\lambda)/\partial \lambda$ is piecewise constant. We derive a general characterization of the properties of (loss $L$, penalty $J$) pairs which give piecewise linear coefficient paths. Such pairs allow for efficient generation of the full regularized coefficient paths. We investigate the nature of efficient path following algorithms which arise. We use our results to suggest robust versions of the LASSO for regression and classification, and to develop new, efficient algorithms for existing problems in the literature, including Mammen and van de Geer's locally adaptive regression splines.",math.ST stat.ML stat.TH,"Saharon Rosset, Ji Zhu",2024,https://arxiv.org/abs/0708.2197,10.1214/009053606000001370,"Annals of Statistics 2007, Vol. 35, No. 3, 1012-1030",math.ST,
708.2207,Statistical inferences for functional data,"With modern technology development, functional data are being observed frequently in many scientific fields. A popular method for analyzing such functional data is ``smoothing first, then estimation.'' That is, statistical inference such as estimation and hypothesis testing about functional data is conducted based on the substitution of the underlying individual functions by their reconstructions obtained by one smoothing technique or another. However, little is known about this substitution effect on functional data analysis. In this paper this problem is investigated when the local polynomial kernel (LPK) smoothing technique is used for individual function reconstructions. We find that under some mild conditions, the substitution effect can be ignored asymptotically. Based on this, we construct LPK reconstruction-based estimators for the mean, covariance and noise variance functions of a functional data set and derive their asymptotics. We also propose a GCV rule for selecting good bandwidths for the LPK reconstructions. When the mean function also depends on some time-independent covariates, we consider a functional linear model where the mean function is linearly related to the covariates but the covariate effects are functions of time. The LPK reconstruction-based estimators for the covariate effects and the covariance function are also constructed and their asymptotics are derived. Moreover, we propose a $L^2$-norm-based global test statistic for a general hypothesis testing problem about the covariate effects and derive its asymptotic random expression. The effect of the bandwidths selected by the proposed GCV rule on the accuracy of the LPK reconstructions and the mean function estimator is investigated via a simulation study. The proposed methodologies are illustrated via an application to a real functional data set collected in climatology.",math.ST stat.TH,"Jin-Ting Zhang, Jianwei Chen",2024,https://arxiv.org/abs/0708.2207,10.1214/009053606000001505,"Annals of Statistics 2007, Vol. 35, No. 3, 1052-1079",math.ST,
